S_AGE,S_SPECEFF,S_GENEFF,S_USECOM,S_USEINF,S_ACCONT,S_SPECLASS,S_GENCLASS,S_CODLRN,S_ICTFUT,S_ICTLRN,S_ICTNEG,S_ICTPOS,S_GENACT,S_USESTD,S_NISB,PV1CIL,PV1CT,P_RATTCH,P_EXPLRN,P_PRIORH,P_PRIORS,P_VWICT,P_ICTUSE,P_ICTCOM,P_EXPTCH
14.42,47.08065579,45.23063421,44.12533373,49.32383725,45.50776158,48.70944301,54.59460873,52.01847558,40.05263926,57.34755411,51.097199,56.13774352,51.02027494,44.25726025,0.433485647,683.1247087,768.6660388,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
14.17,30.53123372,48.20036361,53.53541493,58.23188941,51.4681624,44.62915008,38.95521806,39.92195203,43.36987589,31.33443016,41.23045085,46.5605395,56.41745629,41.35868169,-0.126855913,671.6604464,617.0922506,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
14.08,30.53123372,60.24351203,55.03712864,41.20248721,55.18892836,58.98449332,49.69333454,30.16817999,46.64877174,40.78400363,54.74959483,38.53931729,53.68075132,55.57539586,1.197422949,635.3075556,481.5623183,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
14.5,62.73012285,52.4743328,46.82137306,58.23188941,60.37323929,37.1212289,31.48280536,23.93156842,53.70151355,35.42078301,16.26261215,68.19256997,59.4836813,65.45471922,1.197422949,719.2976541,617.8127117,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
14.25,62.73012285,61.11577725,40.32551631,53.21636775,42.57844828,44.62915008,44.14619031,43.33320731,61.86307388,62.16874798,38.0441101,68.19256997,53.68075132,54.12481416,-1.280802886,663.8203268,778.1413698,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
14.08,57.94046082,61.11577725,53.53541493,53.21636775,64.13818488,37.1212289,49.69333454,44.38387017,68.79547657,59.52444754,47.68485138,56.13774352,59.4836813,60.22028628,-0.06064197,614.3029282,514.1599983,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
14.08,43.32376193,52.4743328,39.16985097,41.20248721,48.37658135,37.1212289,38.95521806,52.01847558,61.86307388,49.19078969,51.097199,68.19256997,45.07587436,37.4953816,0.440232533,585.2293961,656.3280402,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
13.92,54.07726546,60.72934656,82.20333456,53.21636775,53.21388366,37.1212289,49.69333454,59.08687399,68.79547657,72.89762977,74.113199,68.19256997,56.41745629,48.56408052,1.396064778,634.8935491,612.1935178,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
14.5,62.73012285,61.11577725,52.13492659,58.23188941,60.37323929,65.54863298,54.59460873,43.33320731,46.64877174,72.89762977,58.89746142,51.76375283,53.68075132,44.25726025,0.667711404,632.1665467,611.7138846,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
13.92,43.32376193,61.11577725,35.81177592,41.20248721,53.21388366,44.62915008,49.69333454,50.81912215,57.52678195,52.09742551,44.41548902,41.81888358,53.68075132,50.30338025,1.131209006,627.2534974,710.3452375,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
